Date Time,Tref_C,Stage on Staff (m),Calculated Stage (m),Discharge_m3s,,
8/9/2018 10:40,4.623, 0.516 , 0.471 , 7.716 ,,
8/9/2018 10:50,4.727, 0.521 , 0.477 , 7.924 ,,
8/9/2018 11:00,4.727, 0.521 , 0.477 , 7.924 ,,
8/9/2018 11:10,4.727, 0.518 , 0.474 , 7.806 ,,
8/9/2018 11:20,4.831, 0.518 , 0.474 , 7.810 ,,
8/9/2018 11:30,4.831, 0.518 , 0.474 , 7.806 ,,
8/9/2018 11:40,4.934, 0.523 , 0.478 , 7.987 ,,
8/9/2018 11:50,4.934, 0.514 , 0.469 , 7.647 ,,
8/9/2018 12:00,5.037, 0.517 , 0.473 , 7.767 ,,
8/9/2018 12:10,5.037, 0.519 , 0.474 , 7.829 ,,
8/9/2018 12:20,5.141, 0.516 , 0.472 , 7.744 ,,
8/9/2018 12:30,5.141, 0.518 , 0.474 , 7.822 ,,
8/9/2018 12:40,5.141, 0.514 , 0.469 , 7.643 ,,
8/9/2018 12:50,5.244, 0.514 , 0.470 , 7.666 ,,
8/9/2018 13:00,5.244, 0.515 , 0.471 , 7.705 ,,
8/9/2018 13:10,5.347, 0.515 , 0.471 , 7.701 ,,
8/9/2018 13:20,5.347, 0.515 , 0.471 , 7.709 ,,
8/9/2018 13:30,5.45, 0.515 , 0.471 , 7.709 ,,
8/9/2018 13:40,5.45, 0.516 , 0.471 , 7.720 ,,
8/9/2018 13:50,5.552, 0.515 , 0.471 , 7.693 ,,
8/9/2018 14:00,5.655, 0.513 , 0.469 , 7.635 ,,
8/9/2018 14:10,5.655, 0.517 , 0.472 , 7.763 ,,
8/9/2018 14:20,5.757, 0.516 , 0.472 , 7.748 ,,
8/9/2018 14:30,5.757, 0.516 , 0.471 , 7.713 ,,
8/9/2018 14:40,5.86, 0.510 , 0.466 , 7.509 ,,
8/9/2018 14:50,5.86, 0.514 , 0.469 , 7.639 ,,
8/9/2018 15:00,5.86, 0.513 , 0.469 , 7.620 ,,
8/9/2018 15:10,5.86, 0.513 , 0.468 , 7.605 ,,
8/9/2018 15:20,5.962, 0.515 , 0.471 , 7.709 ,,
8/9/2018 15:30,5.962, 0.513 , 0.469 , 7.628 ,,
8/9/2018 15:40,5.962, 0.514 , 0.470 , 7.651 ,,
8/9/2018 15:50,5.962, 0.511 , 0.466 , 7.528 ,,
8/9/2018 16:00,6.064, 0.510 , 0.466 , 7.505 ,,
8/9/2018 16:10,6.064, 0.511 , 0.466 , 7.528 ,,
8/9/2018 16:20,6.064, 0.515 , 0.471 , 7.694 ,,
8/9/2018 16:30,6.064, 0.513 , 0.469 , 7.616 ,,
8/9/2018 16:40,6.064, 0.511 , 0.467 , 7.559 ,,
8/9/2018 16:50,6.166, 0.508 , 0.464 , 7.448 ,,
8/9/2018 17:00,6.166, 0.514 , 0.469 , 7.647 ,,
8/9/2018 17:10,6.166, 0.510 , 0.466 , 7.501 ,,
8/9/2018 17:20,6.166, 0.511 , 0.467 , 7.555 ,,
8/9/2018 17:30,6.166, 0.511 , 0.467 , 7.555 ,,
8/9/2018 17:40,6.166, 0.508 , 0.463 , 7.421 ,,
8/9/2018 17:50,6.166, 0.508 , 0.463 , 7.421 ,,
8/9/2018 18:00,6.166, 0.511 , 0.467 , 7.547 ,,
8/9/2018 18:10,6.166, 0.508 , 0.463 , 7.414 ,,
8/9/2018 18:20,6.166, 0.514 , 0.469 , 7.639 ,,
8/9/2018 18:30,6.166, 0.507 , 0.463 , 7.399 ,,
8/9/2018 18:40,6.166, 0.509 , 0.465 , 7.471 ,,
8/9/2018 18:50,6.166, 0.509 , 0.465 , 7.486 ,,
8/9/2018 19:00,6.166, 0.509 , 0.464 , 7.452 ,,
8/9/2018 19:10,6.166, 0.508 , 0.464 , 7.448 ,,
8/9/2018 19:20,6.166, 0.504 , 0.460 , 7.278 ,,
8/9/2018 19:30,6.064, 0.507 , 0.463 , 7.395 ,,
8/9/2018 19:40,6.064, 0.504 , 0.460 , 7.278 ,,
8/9/2018 19:50,6.064, 0.504 , 0.460 , 7.297 ,,
8/9/2018 20:00,5.962, 0.506 , 0.462 , 7.361 ,,
8/9/2018 20:10,5.962, 0.505 , 0.461 , 7.327 ,,
8/9/2018 20:20,5.962, 0.507 , 0.463 , 7.391 ,,
8/9/2018 20:30,5.86, 0.504 , 0.460 , 7.289 ,,
8/9/2018 20:40,5.86, 0.505 , 0.460 , 7.312 ,,
8/9/2018 20:50,5.757, 0.500 , 0.456 , 7.136 ,,
8/9/2018 21:00,5.757, 0.501 , 0.457 , 7.174 ,,
8/9/2018 21:10,5.757, 0.503 , 0.459 , 7.256 ,,
8/9/2018 21:20,5.655, 0.502 , 0.458 , 7.222 ,,
8/9/2018 21:30,5.655, 0.503 , 0.459 , 7.244 ,,
8/9/2018 21:40,5.552, 0.501 , 0.456 , 7.166 ,,
8/9/2018 21:50,5.552, 0.503 , 0.458 , 7.237 ,,
8/9/2018 22:00,5.552, 0.501 , 0.456 , 7.159 ,,
8/9/2018 22:10,5.45, 0.504 , 0.460 , 7.300 ,,
8/9/2018 22:20,5.45, 0.501 , 0.457 , 7.170 ,,
8/9/2018 22:30,5.347, 0.500 , 0.455 , 7.129 ,,
8/9/2018 22:40,5.347, 0.493 , 0.449 , 6.898 ,,
8/9/2018 22:50,5.347, 0.499 , 0.454 , 7.092 ,,
8/9/2018 23:00,5.244, 0.497 , 0.453 , 7.044 ,,
8/9/2018 23:10,5.244, 0.496 , 0.452 , 7.007 ,,
8/9/2018 23:20,5.244, 0.497 , 0.452 , 7.018 ,,
8/9/2018 23:30,5.141, 0.494 , 0.450 , 6.916 ,,
8/9/2018 23:40,5.141, 0.499 , 0.455 , 7.114 ,,
8/9/2018 23:50,5.141, 0.496 , 0.451 , 6.974 ,,
8/10/2018 0:00,5.141, 0.493 , 0.449 , 6.884 ,,
8/10/2018 0:10,5.037, 0.494 , 0.450 , 6.931 ,,
8/10/2018 0:20,5.037, 0.493 , 0.449 , 6.887 ,,
8/10/2018 0:30,5.037, 0.492 , 0.448 , 6.847 ,,
8/10/2018 0:40,4.934, 0.496 , 0.452 , 6.989 ,,
8/10/2018 0:50,4.934, 0.492 , 0.448 , 6.862 ,,
8/10/2018 1:00,4.934, 0.499 , 0.454 , 7.092 ,,
8/10/2018 1:10,4.831, 0.491 , 0.447 , 6.822 ,,
8/10/2018 1:20,4.831, 0.494 , 0.449 , 6.912 ,,
8/10/2018 1:30,4.831, 0.493 , 0.448 , 6.869 ,,
8/10/2018 1:40,4.831, 0.489 , 0.444 , 6.732 ,,
8/10/2018 1:50,4.727, 0.487 , 0.443 , 6.686 ,,
8/10/2018 2:00,4.727, 0.492 , 0.448 , 6.858 ,,
8/10/2018 2:10,4.727, 0.490 , 0.445 , 6.772 ,,
8/10/2018 2:20,4.727, 0.489 , 0.444 , 6.732 ,,
8/10/2018 2:30,4.623, 0.483 , 0.439 , 6.541 ,,
8/10/2018 2:40,4.623, 0.486 , 0.441 , 6.629 ,,
8/10/2018 2:50,4.623, 0.487 , 0.443 , 6.672 ,,
8/10/2018 3:00,4.623, 0.490 , 0.445 , 6.764 ,,
8/10/2018 3:10,4.519, 0.489 , 0.445 , 6.761 ,,
8/10/2018 3:20,4.519, 0.487 , 0.443 , 6.672 ,,
8/10/2018 3:30,4.519, 0.483 , 0.439 , 6.541 ,,
8/10/2018 3:40,4.519, 0.483 , 0.439 , 6.541 ,,
8/10/2018 3:50,4.519, 0.484 , 0.440 , 6.583 ,,
8/10/2018 4:00,4.415, 0.488 , 0.443 , 6.697 ,,
8/10/2018 4:10,4.415, 0.488 , 0.443 , 6.697 ,,
8/10/2018 4:20,4.415, 0.484 , 0.440 , 6.580 ,,
8/10/2018 4:30,4.415, 0.483 , 0.439 , 6.534 ,,
8/10/2018 4:40,4.415, 0.483 , 0.438 , 6.527 ,,
8/10/2018 4:50,4.311, 0.481 , 0.437 , 6.471 ,,
8/10/2018 5:00,4.311, 0.481 , 0.437 , 6.478 ,,
8/10/2018 5:10,4.311, 0.480 , 0.435 , 6.422 ,,
8/10/2018 5:20,4.311, 0.480 , 0.435 , 6.422 ,,
8/10/2018 5:30,4.311, 0.477 , 0.433 , 6.336 ,,
8/10/2018 5:40,4.207, 0.482 , 0.438 , 6.502 ,,
8/10/2018 5:50,4.207, 0.481 , 0.436 , 6.457 ,,
8/10/2018 6:00,4.207, 0.482 , 0.437 , 6.492 ,,
8/10/2018 6:10,4.207, 0.478 , 0.433 , 6.350 ,,
8/10/2018 6:20,4.207, 0.480 , 0.435 , 6.419 ,,
8/10/2018 6:30,4.207, 0.479 , 0.435 , 6.412 ,,
8/10/2018 6:40,4.207, 0.477 , 0.432 , 6.319 ,,
8/10/2018 6:50,4.207, 0.476 , 0.432 , 6.312 ,,
8/10/2018 7:00,4.102, 0.476 , 0.431 , 6.281 ,,
8/10/2018 7:10,4.102, 0.476 , 0.432 , 6.308 ,,
8/10/2018 7:20,4.102, 0.476 , 0.431 , 6.291 ,,
8/10/2018 7:30,4.102, 0.474 , 0.430 , 6.233 ,,
8/10/2018 7:40,4.102, 0.474 , 0.430 , 6.243 ,,
8/10/2018 7:50,4.102, 0.476 , 0.432 , 6.312 ,,
8/10/2018 8:00,4.102, 0.474 , 0.430 , 6.243 ,,
8/10/2018 8:10,4.207, 0.472 , 0.428 , 6.178 ,,
8/10/2018 8:20,4.207, 0.474 , 0.430 , 6.243 ,,
8/10/2018 8:30,4.207, 0.474 , 0.430 , 6.243 ,,
8/10/2018 8:40,4.207, 0.472 , 0.428 , 6.165 ,,
8/10/2018 8:50,4.207, 0.474 , 0.430 , 6.243 ,,
8/10/2018 9:00,4.207, 0.470 , 0.426 , 6.111 ,,
8/10/2018 9:10,4.207, 0.469 , 0.424 , 6.054 ,,
8/10/2018 9:20,4.207, 0.467 , 0.423 , 5.997 ,,
8/10/2018 9:30,4.311, 0.469 , 0.425 , 6.071 ,,
8/10/2018 9:40,4.311, 0.470 , 0.426 , 6.111 ,,
8/10/2018 9:50,4.311, 0.468 , 0.423 , 6.024 ,,
8/10/2018 10:00,4.311, 0.468 , 0.423 , 6.024 ,,
8/10/2018 10:10,4.311, 0.467 , 0.422 , 5.984 ,,
8/10/2018 10:20,4.311, 0.466 , 0.422 , 5.974 ,,
8/10/2018 10:30,4.311, 0.468 , 0.424 , 6.037 ,,
8/10/2018 10:40,4.415, 0.469 , 0.425 , 6.071 ,,
8/10/2018 10:50,4.415, 0.469 , 0.425 , 6.071 ,,
8/10/2018 11:00,4.415, 0.467 , 0.422 , 5.994 ,,
8/10/2018 11:10,4.415, 0.466 , 0.421 , 5.957 ,,
8/10/2018 11:20,4.415, 0.464 , 0.420 , 5.911 ,,
8/10/2018 11:30,4.519, 0.462 , 0.418 , 5.842 ,,
8/10/2018 11:40,4.519, 0.468 , 0.423 , 6.017 ,,
8/10/2018 11:50,4.519, 0.464 , 0.419 , 5.894 ,,
8/10/2018 12:00,4.519, 0.467 , 0.422 , 5.984 ,,
8/10/2018 12:10,4.519, 0.463 , 0.418 , 5.858 ,,
8/10/2018 12:20,4.519, 0.463 , 0.419 , 5.871 ,,
8/10/2018 12:30,4.519, 0.459 , 0.415 , 5.744 ,,
8/10/2018 12:40,4.623, 0.462 , 0.418 , 5.842 ,,
8/10/2018 12:50,4.623, 0.460 , 0.416 , 5.773 ,,
8/10/2018 13:00,4.623, 0.459 , 0.415 , 5.744 ,,
8/10/2018 13:10,4.623, 0.461 , 0.417 , 5.815 ,,
8/10/2018 13:20,4.623, 0.459 , 0.415 , 5.741 ,,
8/10/2018 13:30,4.623, 0.459 , 0.415 , 5.737 ,,
8/10/2018 13:40,4.623, 0.462 , 0.418 , 5.851 ,,
8/10/2018 13:50,4.727, 0.460 , 0.415 , 5.760 ,,
8/10/2018 14:00,4.727, 0.462 , 0.417 , 5.829 ,,
8/10/2018 14:10,4.727, 0.459 , 0.414 , 5.734 ,,
8/10/2018 14:20,4.727, 0.460 , 0.416 , 5.783 ,,
8/10/2018 14:30,4.727, 0.459 , 0.414 , 5.734 ,,
8/10/2018 14:40,4.831, 0.456 , 0.411 , 5.634 ,,
8/10/2018 14:50,4.831, 0.458 , 0.413 , 5.702 ,,
8/10/2018 15:00,4.831, 0.457 , 0.413 , 5.682 ,,
8/10/2018 15:10,4.831, 0.459 , 0.414 , 5.734 ,,
8/10/2018 15:20,4.934, 0.459 , 0.415 , 5.737 ,,
8/10/2018 15:30,4.934, 0.456 , 0.412 , 5.650 ,,
8/10/2018 15:40,4.934, 0.459 , 0.415 , 5.737 ,,
8/10/2018 15:50,4.934, 0.456 , 0.412 , 5.647 ,,
8/10/2018 16:00,4.934, 0.455 , 0.410 , 5.609 ,,
8/10/2018 16:10,5.037, 0.455 , 0.410 , 5.602 ,,
8/10/2018 16:20,5.037, 0.457 , 0.413 , 5.682 ,,
8/10/2018 16:30,5.037, 0.454 , 0.409 , 5.573 ,,
8/10/2018 16:40,5.037, 0.452 , 0.408 , 5.535 ,,
8/10/2018 16:50,5.037, 0.453 , 0.409 , 5.564 ,,
8/10/2018 17:00,5.037, 0.453 , 0.409 , 5.551 ,,
8/10/2018 17:10,5.037, 0.453 , 0.409 , 5.557 ,,
8/10/2018 17:20,5.037, 0.451 , 0.407 , 5.494 ,,
8/10/2018 17:30,5.037, 0.452 , 0.407 , 5.513 ,,
8/10/2018 17:40,5.037, 0.454 , 0.409 , 5.573 ,,
8/10/2018 17:50,5.037, 0.454 , 0.410 , 5.589 ,,
8/10/2018 18:00,5.037, 0.447 , 0.403 , 5.375 ,,
8/10/2018 18:10,5.037, 0.449 , 0.405 , 5.437 ,,
8/10/2018 18:20,5.037, 0.450 , 0.406 , 5.459 ,,
8/10/2018 18:30,5.037, 0.448 , 0.404 , 5.406 ,,
8/10/2018 18:40,5.037, 0.449 , 0.405 , 5.431 ,,
8/10/2018 18:50,5.037, 0.452 , 0.408 , 5.526 ,,
8/10/2018 19:00,5.037, 0.448 , 0.403 , 5.387 ,,
8/10/2018 19:10,5.037, 0.449 , 0.405 , 5.431 ,,
8/10/2018 19:20,5.037, 0.448 , 0.404 , 5.397 ,,
8/10/2018 19:30,5.037, 0.450 , 0.405 , 5.447 ,,
8/10/2018 19:40,5.037, 0.449 , 0.404 , 5.419 ,,
8/10/2018 19:50,5.141, 0.446 , 0.402 , 5.347 ,,
8/10/2018 20:00,5.037, 0.448 , 0.403 , 5.390 ,,
8/10/2018 20:10,5.037, 0.446 , 0.402 , 5.350 ,,
8/10/2018 20:20,5.037, 0.448 , 0.403 , 5.390 ,,
8/10/2018 20:30,5.037, 0.446 , 0.402 , 5.350 ,,
8/10/2018 20:40,5.037, 0.450 , 0.406 , 5.469 ,,
8/10/2018 20:50,5.037, 0.447 , 0.402 , 5.359 ,,
8/10/2018 21:00,5.037, 0.445 , 0.400 , 5.294 ,,
8/10/2018 21:10,5.037, 0.448 , 0.403 , 5.387 ,,
8/10/2018 21:20,5.037, 0.443 , 0.399 , 5.248 ,,
8/10/2018 21:30,4.934, 0.442 , 0.398 , 5.217 ,,
8/10/2018 21:40,4.934, 0.443 , 0.398 , 5.239 ,,
8/10/2018 21:50,4.934, 0.446 , 0.402 , 5.334 ,,
8/10/2018 22:00,4.934, 0.444 , 0.399 , 5.263 ,,
8/10/2018 22:10,4.934, 0.442 , 0.398 , 5.230 ,,
8/10/2018 22:20,4.831, 0.443 , 0.398 , 5.233 ,,
8/10/2018 22:30,4.831, 0.440 , 0.396 , 5.162 ,,
8/10/2018 22:40,4.831, 0.443 , 0.399 , 5.242 ,,
8/10/2018 22:50,4.831, 0.442 , 0.397 , 5.211 ,,
8/10/2018 23:00,4.831, 0.442 , 0.398 , 5.214 ,,
8/10/2018 23:10,4.831, 0.442 , 0.398 , 5.214 ,,
8/10/2018 23:20,4.727, 0.444 , 0.399 , 5.263 ,,
8/10/2018 23:30,4.727, 0.440 , 0.396 , 5.168 ,,
8/10/2018 23:40,4.727, 0.442 , 0.398 , 5.229 ,,
8/10/2018 23:50,4.623, 0.442 , 0.397 , 5.205 ,,
8/11/2018 0:00,4.623, 0.440 , 0.395 , 5.147 ,,
8/11/2018 0:10,4.623, 0.440 , 0.396 , 5.156 ,,
8/11/2018 0:20,4.623, 0.440 , 0.396 , 5.165 ,,
8/11/2018 0:30,4.519, 0.440 , 0.395 , 5.144 ,,
8/11/2018 0:40,4.519, 0.436 , 0.392 , 5.038 ,,
8/11/2018 0:50,4.519, 0.437 , 0.392 , 5.059 ,,
8/11/2018 1:00,4.415, 0.438 , 0.394 , 5.108 ,,
8/11/2018 1:10,4.415, 0.438 , 0.394 , 5.099 ,,
8/11/2018 1:20,4.415, 0.436 , 0.391 , 5.032 ,,
8/11/2018 1:30,4.311, 0.436 , 0.392 , 5.038 ,,
8/11/2018 1:40,4.311, 0.435 , 0.390 , 5.000 ,,
8/11/2018 1:50,4.311, 0.436 , 0.391 , 5.026 ,,
8/11/2018 2:00,4.207, 0.433 , 0.388 , 4.937 ,,
8/11/2018 2:10,4.207, 0.434 , 0.389 , 4.964 ,,
8/11/2018 2:20,4.207, 0.433 , 0.389 , 4.958 ,,
8/11/2018 2:30,4.207, 0.435 , 0.390 , 4.994 ,,
8/11/2018 2:40,4.207, 0.432 , 0.388 , 4.919 ,,
8/11/2018 2:50,4.102, 0.431 , 0.386 , 4.887 ,,
8/11/2018 3:00,4.102, 0.432 , 0.388 , 4.922 ,,
8/11/2018 3:10,4.102, 0.434 , 0.389 , 4.970 ,,
8/11/2018 3:20,4.102, 0.430 , 0.386 , 4.875 ,,
8/11/2018 3:30,3.998, 0.432 , 0.388 , 4.922 ,,
8/11/2018 3:40,3.998, 0.431 , 0.386 , 4.881 ,,
8/11/2018 3:50,3.998, 0.431 , 0.387 , 4.896 ,,
8/11/2018 4:00,3.893, 0.433 , 0.389 , 4.949 ,,
8/11/2018 4:10,3.893, 0.431 , 0.387 , 4.899 ,,
8/11/2018 4:20,3.893, 0.430 , 0.386 , 4.872 ,,
8/11/2018 4:30,3.893, 0.429 , 0.385 , 4.831 ,,
8/11/2018 4:40,3.788, 0.430 , 0.386 , 4.866 ,,
8/11/2018 4:50,3.788, 0.431 , 0.386 , 4.878 ,,
8/11/2018 5:00,3.788, 0.430 , 0.385 , 4.852 ,,
8/11/2018 5:10,3.683, 0.427 , 0.383 , 4.773 ,,
8/11/2018 5:20,3.683, 0.428 , 0.384 , 4.808 ,,
8/11/2018 5:30,3.578, 0.431 , 0.386 , 4.878 ,,
8/11/2018 5:40,3.578, 0.428 , 0.383 , 4.793 ,,
8/11/2018 5:50,3.578, 0.428 , 0.383 , 4.793 ,,
8/11/2018 6:00,3.578, 0.428 , 0.383 , 4.793 ,,
8/11/2018 6:10,3.472, 0.430 , 0.386 , 4.861 ,,
8/11/2018 6:20,3.472, 0.425 , 0.380 , 4.707 ,,
8/11/2018 6:30,3.472, 0.425 , 0.381 , 4.730 ,,
8/11/2018 6:40,3.472, 0.426 , 0.382 , 4.753 ,,
8/11/2018 6:50,3.367, 0.426 , 0.382 , 4.756 ,,
8/11/2018 7:00,3.367, 0.426 , 0.381 , 4.738 ,,
8/11/2018 7:10,3.367, 0.425 , 0.380 , 4.715 ,,
8/11/2018 7:20,3.367, 0.424 , 0.379 , 4.687 ,,
8/11/2018 7:30,3.367, 0.422 , 0.377 , 4.624 ,,
8/11/2018 7:40,3.367, 0.424 , 0.380 , 4.695 ,,
8/11/2018 7:50,3.367, 0.423 , 0.379 , 4.675 ,,
8/11/2018 8:00,3.367, 0.425 , 0.381 , 4.721 ,,
8/11/2018 8:10,3.367, 0.421 , 0.376 , 4.595 ,,
8/11/2018 8:20,3.472, 0.424 , 0.380 , 4.689 ,,
8/11/2018 8:30,3.472, 0.423 , 0.378 , 4.658 ,,
8/11/2018 8:40,3.472, 0.422 , 0.377 , 4.627 ,,
8/11/2018 8:50,3.472, 0.419 , 0.374 , 4.547 ,,
8/11/2018 9:00,3.578, 0.420 , 0.376 , 4.581 ,,
8/11/2018 9:10,3.578, 0.420 , 0.375 , 4.570 ,,
8/11/2018 9:20,3.578, 0.421 , 0.376 , 4.604 ,,
8/11/2018 9:30,3.683, 0.418 , 0.374 , 4.533 ,,
8/11/2018 9:40,3.683, 0.419 , 0.374 , 4.542 ,,
8/11/2018 9:50,3.683, 0.417 , 0.373 , 4.500 ,,
8/11/2018 10:00,3.788, 0.419 , 0.375 , 4.553 ,,
8/11/2018 10:10,3.788, 0.417 , 0.373 , 4.505 ,,
8/11/2018 10:20,3.893, 0.419 , 0.374 , 4.544 ,,
8/11/2018 10:30,3.893, 0.418 , 0.373 , 4.514 ,,
8/11/2018 10:40,3.998, 0.418 , 0.373 , 4.516 ,,
8/11/2018 10:50,3.998, 0.417 , 0.373 , 4.500 ,,
8/11/2018 11:00,4.102, 0.417 , 0.373 , 4.511 ,,
8/11/2018 11:10,4.102, 0.417 , 0.373 , 4.497 ,,
8/11/2018 11:20,4.207, 0.419 , 0.374 , 4.547 ,,
8/11/2018 11:30,4.207, 0.414 , 0.370 , 4.413 ,,
8/11/2018 11:40,4.311, 0.415 , 0.371 , 4.449 ,,
8/11/2018 11:50,4.415, 0.417 , 0.372 , 4.491 ,,
8/11/2018 12:00,4.519, 0.415 , 0.370 , 4.433 ,,
8/11/2018 12:10,4.623, 0.416 , 0.371 , 4.466 ,,
8/11/2018 12:20,4.727, 0.412 , 0.368 , 4.369 ,,
8/11/2018 12:30,4.831, 0.415 , 0.371 , 4.452 ,,
8/11/2018 12:40,4.934, 0.414 , 0.370 , 4.424 ,,
8/11/2018 12:50,4.934, 0.416 , 0.371 , 4.463 ,,
8/11/2018 13:00,5.037, 0.413 , 0.368 , 4.383 ,,
8/11/2018 13:10,5.141, 0.415 , 0.371 , 4.441 ,,
8/11/2018 13:20,5.244, 0.412 , 0.368 , 4.358 ,,
8/11/2018 13:30,5.347, 0.412 , 0.368 , 4.364 ,,
8/11/2018 13:40,5.45, 0.414 , 0.370 , 4.413 ,,
8/11/2018 13:50,5.552, 0.412 , 0.368 , 4.358 ,,
8/11/2018 14:00,5.655, 0.415 , 0.371 , 4.452 ,,
8/11/2018 14:10,5.757, 0.413 , 0.369 , 4.389 ,,
8/11/2018 14:20,5.86, 0.413 , 0.369 , 4.394 ,,
8/11/2018 14:30,6.064, 0.413 , 0.368 , 4.380 ,,
8/11/2018 14:40,6.166, 0.413 , 0.369 , 4.389 ,,
8/11/2018 14:50,6.268, 0.410 , 0.366 , 4.318 ,,
8/11/2018 15:00,6.37, 0.410 , 0.366 , 4.312 ,,
8/11/2018 15:10,6.471, 0.412 , 0.367 , 4.356 ,,
8/11/2018 15:20,6.573, 0.412 , 0.368 , 4.359 ,,
8/11/2018 15:30,6.674, 0.409 , 0.365 , 4.293 ,,
8/11/2018 15:40,6.775, 0.410 , 0.366 , 4.310 ,,
8/11/2018 15:50,6.877, 0.410 , 0.366 , 4.320 ,,
8/11/2018 16:00,6.978, 0.411 , 0.367 , 4.334 ,,
8/11/2018 16:10,7.079, 0.411 , 0.367 , 4.342 ,,
8/11/2018 16:20,7.179, 0.412 , 0.368 , 4.373 ,,
8/11/2018 16:30,7.179, 0.409 , 0.365 , 4.285 ,,
8/11/2018 16:40,7.28, 0.407 , 0.363 , 4.237 ,,
8/11/2018 16:50,7.381, 0.411 , 0.367 , 4.343 ,,
8/11/2018 17:00,7.481, 0.410 , 0.366 , 4.313 ,,
8/11/2018 17:10,7.481, 0.410 , 0.366 , 4.318 ,,
8/11/2018 17:20,7.582, 0.411 , 0.366 , 4.329 ,,
8/11/2018 17:30,7.582, 0.409 , 0.365 , 4.288 ,,
8/11/2018 17:40,7.682, 0.407 , 0.362 , 4.215 ,,
8/11/2018 17:50,7.682, 0.403 , 0.359 , 4.135 ,,
8/11/2018 18:00,7.682, 0.406 , 0.362 , 4.212 ,,
8/11/2018 18:10,7.782, 0.407 , 0.363 , 4.237 ,,
8/11/2018 18:20,7.782, 0.407 , 0.362 , 4.218 ,,
8/11/2018 18:30,7.882, 0.407 , 0.363 , 4.240 ,,
8/11/2018 18:40,7.882, 0.406 , 0.362 , 4.207 ,,
8/11/2018 18:50,7.882, 0.407 , 0.363 , 4.231 ,,
8/11/2018 19:00,7.882, 0.406 , 0.361 , 4.191 ,,
8/11/2018 19:10,7.983, 0.407 , 0.363 , 4.231 ,,
8/11/2018 19:20,7.983, 0.405 , 0.361 , 4.180 ,,
8/11/2018 19:30,7.983, 0.405 , 0.360 , 4.170 ,,
8/11/2018 19:40,7.983, 0.406 , 0.361 , 4.191 ,,
8/11/2018 19:50,7.983, 0.403 , 0.359 , 4.132 ,,
8/11/2018 20:00,7.983, 0.404 , 0.360 , 4.159 ,,
8/11/2018 20:10,7.983, 0.404 , 0.360 , 4.159 ,,
8/11/2018 20:20,7.983, 0.406 , 0.362 , 4.205 ,,
8/11/2018 20:30,7.983, 0.402 , 0.358 , 4.106 ,,
8/11/2018 20:40,7.983, 0.407 , 0.363 , 4.237 ,,
8/11/2018 20:50,7.983, 0.404 , 0.360 , 4.146 ,,
8/11/2018 21:00,7.882, 0.403 , 0.358 , 4.114 ,,
8/11/2018 21:10,7.882, 0.406 , 0.361 , 4.191 ,,
8/11/2018 21:20,7.782, 0.401 , 0.357 , 4.082 ,,
8/11/2018 21:30,7.782, 0.402 , 0.358 , 4.103 ,,
8/11/2018 21:40,7.682, 0.402 , 0.357 , 4.090 ,,
8/11/2018 21:50,7.682, 0.401 , 0.357 , 4.069 ,,
8/11/2018 22:00,7.582, 0.400 , 0.356 , 4.050 ,,
8/11/2018 22:10,7.582, 0.402 , 0.358 , 4.100 ,,
8/11/2018 22:20,7.481, 0.399 , 0.355 , 4.024 ,,
8/11/2018 22:30,7.381, 0.396 , 0.351 , 3.933 ,,
8/11/2018 22:40,7.381, 0.398 , 0.354 , 4.006 ,,
8/11/2018 22:50,7.28, 0.400 , 0.356 , 4.050 ,,
8/11/2018 23:00,7.179, 0.397 , 0.352 , 3.964 ,,
8/11/2018 23:10,7.179, 0.395 , 0.351 , 3.920 ,,
8/11/2018 23:20,7.079, 0.396 , 0.352 , 3.954 ,,
8/11/2018 23:30,6.978, 0.395 , 0.351 , 3.925 ,,
8/11/2018 23:40,6.877, 0.396 , 0.351 , 3.933 ,,
8/11/2018 23:50,6.775, 0.394 , 0.350 , 3.899 ,,
8/12/2018 0:00,6.775, 0.393 , 0.349 , 3.876 ,,
8/12/2018 0:10,6.674, 0.396 , 0.351 , 3.933 ,,
8/12/2018 0:20,6.573, 0.391 , 0.347 , 3.818 ,,
8/12/2018 0:30,6.471, 0.394 , 0.350 , 3.894 ,,
8/12/2018 0:40,6.37, 0.392 , 0.348 , 3.846 ,,
8/12/2018 0:50,6.268, 0.390 , 0.345 , 3.785 ,,
8/12/2018 1:00,6.166, 0.391 , 0.347 , 3.823 ,,
8/12/2018 1:10,6.166, 0.391 , 0.346 , 3.808 ,,
8/12/2018 1:20,6.064, 0.390 , 0.346 , 3.800 ,,
8/12/2018 1:30,5.962, 0.387 , 0.342 , 3.710 ,,
8/12/2018 1:40,5.86, 0.391 , 0.346 , 3.807 ,,
8/12/2018 1:50,5.757, 0.386 , 0.341 , 3.690 ,,
8/12/2018 2:00,5.757, 0.384 , 0.340 , 3.655 ,,
8/12/2018 2:10,5.655, 0.386 , 0.341 , 3.690 ,,
8/12/2018 2:20,5.552, 0.387 , 0.343 , 3.722 ,,
8/12/2018 2:30,5.45, 0.388 , 0.344 , 3.744 ,,
8/12/2018 2:40,5.347, 0.388 , 0.344 , 3.747 ,,
8/12/2018 2:50,5.347, 0.387 , 0.343 , 3.722 ,,
8/12/2018 3:00,5.244, 0.387 , 0.343 , 3.717 ,,
